,song_title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
6919,Better Place,Rachel Platten,4M1UY63U0fZQywYza2REJO,0.564,0.373,0,-8.181,1,0.0265,0.911,0.00306,0.1,0.314,100.141,audio_features,spotify:track:4M1UY63U0fZQywYza2REJO,https://api.spotify.com/v1/tracks/4M1UY63U0fZQywYza2REJO,https://api.spotify.com/v1/audio-analysis/4M1UY63U0fZQywYza2REJO,176387,4
6920,This One's for the Children,New Kids On The Block,6m4N2H0lXZuTrKYyLlLeuG,0.602,0.455,7,-11.686,0,0.0305,0.0576,0.0,0.414,0.551,148.603,audio_features,spotify:track:6m4N2H0lXZuTrKYyLlLeuG,https://api.spotify.com/v1/tracks/6m4N2H0lXZuTrKYyLlLeuG,https://api.spotify.com/v1/audio-analysis/6m4N2H0lXZuTrKYyLlLeuG,235600,4
6921,The Best,Bonnie Tyler,0rRW4pjBX2xAL8dfBFzfVt,0.591,0.9,8,-4.313,1,0.0302,0.173,0.0,0.34,0.533,106.017,audio_features,spotify:track:0rRW4pjBX2xAL8dfBFzfVt,https://api.spotify.com/v1/tracks/0rRW4pjBX2xAL8dfBFzfVt,https://api.spotify.com/v1/audio-analysis/0rRW4pjBX2xAL8dfBFzfVt,246520,4
6922,Mississippi Queen,Mountain,0uAzvwwQQr9NtRNuk8UP5f,0.581,0.727,0,-6.556,0,0.0821,0.122,0.0,0.0405,0.7,140.254,audio_features,spotify:track:0uAzvwwQQr9NtRNuk8UP5f,https://api.spotify.com/v1/tracks/0uAzvwwQQr9NtRNuk8UP5f,https://api.spotify.com/v1/audio-analysis/0uAzvwwQQr9NtRNuk8UP5f,149800,4
6923,Waterfall - Justin Robertson's Mix,The Stone Roses,1R27Lw0GA2igKResLjFKnx,0.646,0.527,11,-9.053,1,0.0283,0.0952,0.29,0.308,0.719,103.481,audio_features,spotify:track:1R27Lw0GA2igKResLjFKnx,https://api.spotify.com/v1/tracks/1R27Lw0GA2igKResLjFKnx,https://api.spotify.com/v1/audio-analysis/1R27Lw0GA2igKResLjFKnx,380187,4
6924,I'll Be Home,Meghan Trainor,1f6R8RO0NUli9A1WqwBkSv,0.557,0.366,2,-7.744,1,0.0255,0.271,9.16e-06,0.104,0.304,84.829,audio_features,spotify:track:1f6R8RO0NUli9A1WqwBkSv,https://api.spotify.com/v1/tracks/1f6R8RO0NUli9A1WqwBkSv,https://api.spotify.com/v1/audio-analysis/1f6R8RO0NUli9A1WqwBkSv,219720,4
6925,Aisha - Edit,Death In Vegas,17OpRtdiOkDyz8uIH7H0Jw,0.519,0.977,11,-4.29,0,0.059,0.0847,6.38e-05,0.242,0.323,103.099,audio_features,spotify:track:17OpRtdiOkDyz8uIH7H0Jw,https://api.spotify.com/v1/tracks/17OpRtdiOkDyz8uIH7H0Jw,https://api.spotify.com/v1/audio-analysis/17OpRtdiOkDyz8uIH7H0Jw,232160,4
6926,Chi Mai,Escala,4FqI0CMgXCCFNO2JtKo6Nw,0.209,0.184,6,-14.742,0,0.034,0.814,0.783,0.08,0.0492,88.986,audio_features,spotify:track:4FqI0CMgXCCFNO2JtKo6Nw,https://api.spotify.com/v1/tracks/4FqI0CMgXCCFNO2JtKo6Nw,https://api.spotify.com/v1/audio-analysis/4FqI0CMgXCCFNO2JtKo6Nw,217840,3
6927,O Come All Ye Faithful,Art Garfunkel,6DeRwdCBovMvd6Qp3lgVRV,0.204,0.181,7,-13.697,1,0.0321,0.749,0.000483,0.135,0.242,83.791,audio_features,spotify:track:6DeRwdCBovMvd6Qp3lgVRV,https://api.spotify.com/v1/tracks/6DeRwdCBovMvd6Qp3lgVRV,https://api.spotify.com/v1/audio-analysis/6DeRwdCBovMvd6Qp3lgVRV,125440,4
6928,See the Day,Dee C. Lee,5YkPDGlZbjkP46t7k5eLJq,0.415,0.455,0,-7.79,0,0.0266,0.248,0.0,0.355,0.316,90.969,audio_features,spotify:track:5YkPDGlZbjkP46t7k5eLJq,https://api.spotify.com/v1/tracks/5YkPDGlZbjkP46t7k5eLJq,https://api.spotify.com/v1/audio-analysis/5YkPDGlZbjkP46t7k5eLJq,260853,3
6929,I Can Help,Billy Swan,4aGFH2XTdaDSXjXqwGpFsF,0.474,0.62,0,-9.886,1,0.0322,0.0608,0.00134,0.153,0.613,125.849,audio_features,spotify:track:4aGFH2XTdaDSXjXqwGpFsF,https://api.spotify.com/v1/tracks/4aGFH2XTdaDSXjXqwGpFsF,https://api.spotify.com/v1/audio-analysis/4aGFH2XTdaDSXjXqwGpFsF,236987,4
6930,Mary's Boy Child / Oh My Lord,Boney M.,0TTh9ERSz39EAxOJjNjrXn,0.781,0.803,0,-6.938,1,0.0387,0.288,0.0,0.319,0.933,112.544,audio_features,spotify:track:0TTh9ERSz39EAxOJjNjrXn,https://api.spotify.com/v1/tracks/0TTh9ERSz39EAxOJjNjrXn,https://api.spotify.com/v1/audio-analysis/0TTh9ERSz39EAxOJjNjrXn,241987,4
6931,Psycho Man,Black Sabbath,2b9l0r4V5FX18EygPoB6aR,0.315,0.771,11,-8.637,0,0.0423,0.000521,0.0372,0.285,0.347,108.143,audio_features,spotify:track:2b9l0r4V5FX18EygPoB6aR,https://api.spotify.com/v1/tracks/2b9l0r4V5FX18EygPoB6aR,https://api.spotify.com/v1/audio-analysis/2b9l0r4V5FX18EygPoB6aR,317267,4
6932,Try a Little Tenderness - 2002 Mix,Aretha Franklin,0UNnhGz0u38tIQiIe4gsXG,0.331,0.185,10,-11.038,1,0.0373,0.793,2.58e-06,0.161,0.246,138.902,audio_features,spotify:track:0UNnhGz0u38tIQiIe4gsXG,https://api.spotify.com/v1/tracks/0UNnhGz0u38tIQiIe4gsXG,https://api.spotify.com/v1/audio-analysis/0UNnhGz0u38tIQiIe4gsXG,195840,3
6933,(Don't Fear) The Reaper - Single Version,Blue Öyster Cult,3SqTBLhZO9tiTzpnbEZ2Sm,0.415,0.946,0,-7.976,1,0.0683,0.00248,6.86e-06,0.252,0.477,142.171,audio_features,spotify:track:3SqTBLhZO9tiTzpnbEZ2Sm,https://api.spotify.com/v1/tracks/3SqTBLhZO9tiTzpnbEZ2Sm,https://api.spotify.com/v1/audio-analysis/3SqTBLhZO9tiTzpnbEZ2Sm,228813,4
6934,Lonely Street,Kansas,3zeHzgDEkKoJKk7pmjytnv,0.549,0.477,9,-10.199,1,0.0564,0.0222,0.0,0.157,0.518,94.031,audio_features,spotify:track:3zeHzgDEkKoJKk7pmjytnv,https://api.spotify.com/v1/tracks/3zeHzgDEkKoJKk7pmjytnv,https://api.spotify.com/v1/audio-analysis/3zeHzgDEkKoJKk7pmjytnv,342773,3
6935,Trash,Alice Cooper,626exNOeTAeU8PMYcWV7h3,0.436,0.958,9,-5.187,1,0.0948,0.275,0.0,0.0449,0.397,116.093,audio_features,spotify:track:626exNOeTAeU8PMYcWV7h3,https://api.spotify.com/v1/tracks/626exNOeTAeU8PMYcWV7h3,https://api.spotify.com/v1/audio-analysis/626exNOeTAeU8PMYcWV7h3,241640,4
6936,"Dream Brother - Live at Nighttown, Rotterdam, Netherlands - Feb 1995",Jeff Buckley,5J3FcrJLdHRQdcw3piseU1,0.204,0.615,0,-8.978,1,0.0381,0.122,0.000191,0.669,0.0652,94.082,audio_features,spotify:track:5J3FcrJLdHRQdcw3piseU1,https://api.spotify.com/v1/tracks/5J3FcrJLdHRQdcw3piseU1,https://api.spotify.com/v1/audio-analysis/5J3FcrJLdHRQdcw3piseU1,462742,4
6937,"Happy Birthday, Mick/ Lover, You Should Have Come Over - Live at King Cat Theater, Seattle, WA - May 1995",Jeff Buckley,5wj3UMkeRcgF7M9kXlMq1y,0.307,0.228,4,-15.841,0,0.0364,0.499,3.7e-05,0.693,0.13,85.247,audio_features,spotify:track:5wj3UMkeRcgF7M9kXlMq1y,https://api.spotify.com/v1/tracks/5wj3UMkeRcgF7M9kXlMq1y,https://api.spotify.com/v1/audio-analysis/5wj3UMkeRcgF7M9kXlMq1y,485493,4
6938,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,03eGGGiA3kYoKmpOUuGb5M,0.732,0.347,7,-9.369,1,0.0487,0.746,0.0,0.0902,0.716,112.843,audio_features,spotify:track:03eGGGiA3kYoKmpOUuGb5M,https://api.spotify.com/v1/tracks/03eGGGiA3kYoKmpOUuGb5M,https://api.spotify.com/v1/audio-analysis/03eGGGiA3kYoKmpOUuGb5M,155973,4
6939,Carol of the Bells,John Williams,3AR15kAtaHYFuusscldAeJ,0.418,0.106,8,-22.507,0,0.0448,0.994,0.0292,0.179,0.8,46.718,audio_features,spotify:track:3AR15kAtaHYFuusscldAeJ,https://api.spotify.com/v1/tracks/3AR15kAtaHYFuusscldAeJ,https://api.spotify.com/v1/audio-analysis/3AR15kAtaHYFuusscldAeJ,85267,4
6940,Arms of Mary,The Sutherland Brothers,4NbAM6z6WVtzIcpdvqWUi7,0.682,0.674,0,-8.341,1,0.0271,0.0627,0.000229,0.263,0.857,118.34,audio_features,spotify:track:4NbAM6z6WVtzIcpdvqWUi7,https://api.spotify.com/v1/tracks/4NbAM6z6WVtzIcpdvqWUi7,https://api.spotify.com/v1/audio-analysis/4NbAM6z6WVtzIcpdvqWUi7,155400,4
6941,Sacrifice - Remastered,Elton John,6lzFJsfd4nndqLi3SwP4hJ,0.752,0.516,1,-9.503,1,0.0267,0.236,0.00383,0.0656,0.315,112.639,audio_features,spotify:track:6lzFJsfd4nndqLi3SwP4hJ,https://api.spotify.com/v1/tracks/6lzFJsfd4nndqLi3SwP4hJ,https://api.spotify.com/v1/audio-analysis/6lzFJsfd4nndqLi3SwP4hJ,303518,4
6942,I Don't Want To Talk About It,Rod Stewart,1MdsaCJ7eYWS1uWckfsQXv,0.475,0.437,3,-10.859,1,0.0257,0.857,0.201,0.178,0.42,135.19,audio_features,spotify:track:1MdsaCJ7eYWS1uWckfsQXv,https://api.spotify.com/v1/tracks/1MdsaCJ7eYWS1uWckfsQXv,https://api.spotify.com/v1/audio-analysis/1MdsaCJ7eYWS1uWckfsQXv,288427,4
6943,(Don't Fear) The Reaper - Single Version,Blue Öyster Cult,1Wh4aRtaA5Zrn4SUUrMqhD,0.42,0.951,9,-7.812,0,0.0662,0.00194,1.68e-05,0.254,0.502,142.211,audio_features,spotify:track:1Wh4aRtaA5Zrn4SUUrMqhD,https://api.spotify.com/v1/tracks/1Wh4aRtaA5Zrn4SUUrMqhD,https://api.spotify.com/v1/audio-analysis/1Wh4aRtaA5Zrn4SUUrMqhD,228880,4
6944,Fata Morgana,Gary Lucas,5bOLmTrUolYIaKpMD8Wptb,0.498,0.87,1,-8.021,1,0.0409,0.0477,0.000486,0.0995,0.552,126.19,audio_features,spotify:track:5bOLmTrUolYIaKpMD8Wptb,https://api.spotify.com/v1/tracks/5bOLmTrUolYIaKpMD8Wptb,https://api.spotify.com/v1/audio-analysis/5bOLmTrUolYIaKpMD8Wptb,238832,4
6945,At Your Best (You Are Love),Aaliyah,5fEV3nBUMsjfU4msZ3Udkr,0.624,0.469,9,-9.67,0,0.0317,0.754,0.0128,0.0954,0.552,78.068,audio_features,spotify:track:5fEV3nBUMsjfU4msZ3Udkr,https://api.spotify.com/v1/tracks/5fEV3nBUMsjfU4msZ3Udkr,https://api.spotify.com/v1/audio-analysis/5fEV3nBUMsjfU4msZ3Udkr,289560,4
6946,Eye of the Tiger,Survivor,0SWfF9R5d72kSORt6IzLQp,0.825,0.562,0,-10.593,0,0.0358,0.254,0.000921,0.0692,0.572,108.684,audio_features,spotify:track:0SWfF9R5d72kSORt6IzLQp,https://api.spotify.com/v1/tracks/0SWfF9R5d72kSORt6IzLQp,https://api.spotify.com/v1/audio-analysis/0SWfF9R5d72kSORt6IzLQp,229933,4
6947,Addicted to Love,Robert Palmer,1XUNmJui277Nx9Vh3UtFVx,0.622,0.799,2,-7.111,1,0.0324,0.377,0.00359,0.0412,0.975,111.056,audio_features,spotify:track:1XUNmJui277Nx9Vh3UtFVx,https://api.spotify.com/v1/tracks/1XUNmJui277Nx9Vh3UtFVx,https://api.spotify.com/v1/audio-analysis/1XUNmJui277Nx9Vh3UtFVx,236695,4
6948,Please Come Home for Christmas,Luther Vandross,6L2ZI6OAAf12htR7cggb7v,0.402,0.294,10,-11.848,1,0.0288,0.749,0.0,0.128,0.156,199.697,audio_features,spotify:track:6L2ZI6OAAf12htR7cggb7v,https://api.spotify.com/v1/tracks/6L2ZI6OAAf12htR7cggb7v,https://api.spotify.com/v1/audio-analysis/6L2ZI6OAAf12htR7cggb7v,217973,4
6949,Lovin' You,Minnie Riperton,3O0zmUhJ8vLiIf2BP050J9,0.389,0.308,9,-10.198,1,0.0535,0.84,0.0,0.285,0.319,72.7,audio_features,spotify:track:3O0zmUhJ8vLiIf2BP050J9,https://api.spotify.com/v1/tracks/3O0zmUhJ8vLiIf2BP050J9,https://api.spotify.com/v1/audio-analysis/3O0zmUhJ8vLiIf2BP050J9,179722,4
6950,At the River - Radio Edit,Groove Armada,30Ws9oNzLFxV2eQuM2IPZm,0.632,0.659,1,-5.012,1,0.0328,0.126,0.0145,0.184,0.654,136.071,audio_features,spotify:track:30Ws9oNzLFxV2eQuM2IPZm,https://api.spotify.com/v1/tracks/30Ws9oNzLFxV2eQuM2IPZm,https://api.spotify.com/v1/audio-analysis/30Ws9oNzLFxV2eQuM2IPZm,182520,4
6951,Always On My Mind,Elvis Presley,0PTazVV1ymS3NlngnHNsBs,0.522,0.398,7,-14.576,1,0.0292,0.773,0.0535,0.116,0.389,90.119,audio_features,spotify:track:0PTazVV1ymS3NlngnHNsBs,https://api.spotify.com/v1/tracks/0PTazVV1ymS3NlngnHNsBs,https://api.spotify.com/v1/audio-analysis/0PTazVV1ymS3NlngnHNsBs,219747,4
6952,Waves,Mr. Probz,1aSQgG1tFllZHLF4Xl2vfW,0.366,0.328,5,-10.141,0,0.0335,0.585,1.74e-05,0.383,0.231,174.475,audio_features,spotify:track:1aSQgG1tFllZHLF4Xl2vfW,https://api.spotify.com/v1/tracks/1aSQgG1tFllZHLF4Xl2vfW,https://api.spotify.com/v1/audio-analysis/1aSQgG1tFllZHLF4Xl2vfW,171880,4
6953,Follow,Gary Lucas,0fcJ0ZsPTz9qcD1eH2pcT9,0.554,0.7,7,-8.158,1,0.0283,0.0125,0.784,0.174,0.563,119.109,audio_features,spotify:track:0fcJ0ZsPTz9qcD1eH2pcT9,https://api.spotify.com/v1/tracks/0fcJ0ZsPTz9qcD1eH2pcT9,https://api.spotify.com/v1/audio-analysis/0fcJ0ZsPTz9qcD1eH2pcT9,192653,4
6954,Midnight Man,Flash and the Pan,0pm2j8jQ5joqa41k8JSQ9q,0.773,0.725,5,-7.106,0,0.0418,0.0664,0.0348,0.0648,0.893,119.844,audio_features,spotify:track:0pm2j8jQ5joqa41k8JSQ9q,https://api.spotify.com/v1/tracks/0pm2j8jQ5joqa41k8JSQ9q,https://api.spotify.com/v1/audio-analysis/0pm2j8jQ5joqa41k8JSQ9q,418480,4
6955,Here With Me,Dido,0CjricrpMG1IQWeBM3aYZf,0.554,0.547,11,-8.764,0,0.0271,0.0938,4.99e-06,0.146,0.359,83.351,audio_features,spotify:track:0CjricrpMG1IQWeBM3aYZf,https://api.spotify.com/v1/tracks/0CjricrpMG1IQWeBM3aYZf,https://api.spotify.com/v1/audio-analysis/0CjricrpMG1IQWeBM3aYZf,245760,4
6956,I Hate Everything About You,Three Days Grace,2MWYCkebs0gbOLzFuEdyo8,0.494,0.842,6,-5.174,0,0.0376,0.00426,0.0,0.198,0.457,89.317,audio_features,spotify:track:2MWYCkebs0gbOLzFuEdyo8,https://api.spotify.com/v1/tracks/2MWYCkebs0gbOLzFuEdyo8,https://api.spotify.com/v1/audio-analysis/2MWYCkebs0gbOLzFuEdyo8,231640,4
6957,Welcome (Into My World),Sound Of Seduction,6VcVgwxk14pHb4FM73KHic,0.546,0.898,4,-9.407,0,0.0375,0.0201,1.82e-05,0.214,0.929,139.994,audio_features,spotify:track:6VcVgwxk14pHb4FM73KHic,https://api.spotify.com/v1/tracks/6VcVgwxk14pHb4FM73KHic,https://api.spotify.com/v1/audio-analysis/6VcVgwxk14pHb4FM73KHic,264707,4
6958,The First Noël,Paul Potts,75yfY4hYjDm0H4WDQDHwBv,0.239,0.284,0,-9.588,1,0.0308,0.887,9.91e-05,0.116,0.145,93.943,audio_features,spotify:track:75yfY4hYjDm0H4WDQDHwBv,https://api.spotify.com/v1/tracks/75yfY4hYjDm0H4WDQDHwBv,https://api.spotify.com/v1/audio-analysis/75yfY4hYjDm0H4WDQDHwBv,240253,3
6959,Son of a Preacher Man,Dusty Springfield,1pWd0ar7Y77ex8fWfaAyiq,0.422,0.586,4,-7.102,1,0.0857,0.439,0.0,0.0887,0.776,181.898,audio_features,spotify:track:1pWd0ar7Y77ex8fWfaAyiq,https://api.spotify.com/v1/tracks/1pWd0ar7Y77ex8fWfaAyiq,https://api.spotify.com/v1/audio-analysis/1pWd0ar7Y77ex8fWfaAyiq,146040,4
6960,Free Bird,Lynyrd Skynyrd,5nEqObhW1F4Wd69tTh5BwP,0.19,0.841,7,-6.577,1,0.0542,0.000482,0.00479,0.0736,0.4,150.799,audio_features,spotify:track:5nEqObhW1F4Wd69tTh5BwP,https://api.spotify.com/v1/tracks/5nEqObhW1F4Wd69tTh5BwP,https://api.spotify.com/v1/audio-analysis/5nEqObhW1F4Wd69tTh5BwP,546813,4
6961,Grenade,Bruno Mars,4s4S1XjicTSCPsEDD1IwIJ,0.7,0.528,5,-8.562,1,0.066,0.148,0.0,0.0953,0.205,110.458,audio_features,spotify:track:4s4S1XjicTSCPsEDD1IwIJ,https://api.spotify.com/v1/tracks/4s4S1XjicTSCPsEDD1IwIJ,https://api.spotify.com/v1/audio-analysis/4s4S1XjicTSCPsEDD1IwIJ,221653,4
6962,I Will Survive - Radio Version,Chantay Savage,4tNPNGU5SvKxU0o93i9Ati,0.797,0.557,1,-7.487,1,0.103,0.019,0.000345,0.199,0.708,92.128,audio_features,spotify:track:4tNPNGU5SvKxU0o93i9Ati,https://api.spotify.com/v1/tracks/4tNPNGU5SvKxU0o93i9Ati,https://api.spotify.com/v1/audio-analysis/4tNPNGU5SvKxU0o93i9Ati,249067,4
6963,Un-Break My Heart,Toni Braxton,6ZceaX2EYfnAuCARQEl6Hk,0.63,0.366,11,-11.019,0,0.0283,0.386,0.0,0.0753,0.149,109.914,audio_features,spotify:track:6ZceaX2EYfnAuCARQEl6Hk,https://api.spotify.com/v1/tracks/6ZceaX2EYfnAuCARQEl6Hk,https://api.spotify.com/v1/audio-analysis/6ZceaX2EYfnAuCARQEl6Hk,270373,4
6964,"Dear Santa (Bring Me a Man This Christmas), Pt. 1",The Weather Girls,24AcwD0Gko3s4iKFG6QL0p,0.7,0.814,10,-5.952,0,0.0553,0.0141,0.00387,0.0524,0.885,137.868,audio_features,spotify:track:24AcwD0Gko3s4iKFG6QL0p,https://api.spotify.com/v1/tracks/24AcwD0Gko3s4iKFG6QL0p,https://api.spotify.com/v1/audio-analysis/24AcwD0Gko3s4iKFG6QL0p,229413,4
6965,Put Your Head on My Shoulder,Paul Anka,57rrCgMu6fJ5W7QjJANGBr,0.524,0.488,7,-7.945,1,0.0311,0.761,0.0,0.123,0.623,115.741,audio_features,spotify:track:57rrCgMu6fJ5W7QjJANGBr,https://api.spotify.com/v1/tracks/57rrCgMu6fJ5W7QjJANGBr,https://api.spotify.com/v1/audio-analysis/57rrCgMu6fJ5W7QjJANGBr,153493,3
6966,"Monologue - Duane Eddy, Songs for Lovers - Live at Sin-é, New York, NY - July/August 1993",Jeff Buckley,6cmbcEU1hSNCuKsg0K3xKU,0.453,0.258,1,-23.077,0,0.0758,0.519,3.19e-05,0.285,0.201,105.163,audio_features,spotify:track:6cmbcEU1hSNCuKsg0K3xKU,https://api.spotify.com/v1/tracks/6cmbcEU1hSNCuKsg0K3xKU,https://api.spotify.com/v1/audio-analysis/6cmbcEU1hSNCuKsg0K3xKU,78507,3
6967,Blue Ocean Floor,Justin Timberlake,7mnuoQSKFzzFvm0Oa2awf8,0.147,0.204,2,-16.244,1,0.0515,0.786,0.0368,0.138,0.0781,180.856,audio_features,spotify:track:7mnuoQSKFzzFvm0Oa2awf8,https://api.spotify.com/v1/tracks/7mnuoQSKFzzFvm0Oa2awf8,https://api.spotify.com/v1/audio-analysis/7mnuoQSKFzzFvm0Oa2awf8,439467,4
6968,Winter Song,Sara Bareilles,4glKKkLXXWUYUbtkjGXHhs,0.558,0.205,1,-10.566,1,0.0342,0.956,4.31e-05,0.119,0.196,81.073,audio_features,spotify:track:4glKKkLXXWUYUbtkjGXHhs,https://api.spotify.com/v1/tracks/4glKKkLXXWUYUbtkjGXHhs,https://api.spotify.com/v1/audio-analysis/4glKKkLXXWUYUbtkjGXHhs,268655,5
6969,"Lover, You Should've Come Over",Jeff Buckley,6aBh2dh14A17dk9sMhlEDz,0.309,0.478,2,-10.212,1,0.0381,0.386,1.47e-05,0.168,0.18,87.859,audio_features,spotify:track:6aBh2dh14A17dk9sMhlEDz,https://api.spotify.com/v1/tracks/6aBh2dh14A17dk9sMhlEDz,https://api.spotify.com/v1/audio-analysis/6aBh2dh14A17dk9sMhlEDz,401907,4
6970,"Eternal Life - Live at Olympia, Paris, France - July 1995",Jeff Buckley,5gKDvYq2WxL5AGCxsbdSzQ,0.218,0.967,9,-8.294,1,0.118,0.00107,0.000343,0.677,0.156,113.022,audio_features,spotify:track:5gKDvYq2WxL5AGCxsbdSzQ,https://api.spotify.com/v1/tracks/5gKDvYq2WxL5AGCxsbdSzQ,https://api.spotify.com/v1/audio-analysis/5gKDvYq2WxL5AGCxsbdSzQ,306133,4
6971,Corpus Christi Carol,Jeff Buckley,4apuooN0LA5LZXeHog3nvb,0.32,0.104,0,-16.068,1,0.0383,0.993,0.00118,0.0762,0.119,105.513,audio_features,spotify:track:4apuooN0LA5LZXeHog3nvb,https://api.spotify.com/v1/tracks/4apuooN0LA5LZXeHog3nvb,https://api.spotify.com/v1/audio-analysis/4apuooN0LA5LZXeHog3nvb,176760,4
6972,Lily Was Here (feat. Candy Dulfer),Dave Stewart,3coBH7JHOBrJoIvbC9t2Kr,0.748,0.68,4,-6.742,0,0.0281,0.445,0.0923,0.0814,0.967,108.01,audio_features,spotify:track:3coBH7JHOBrJoIvbC9t2Kr,https://api.spotify.com/v1/tracks/3coBH7JHOBrJoIvbC9t2Kr,https://api.spotify.com/v1/audio-analysis/3coBH7JHOBrJoIvbC9t2Kr,259773,4
6973,Just Give Me a Reason (feat. Nate Ruess),P!nk,0SqXsUD5eUYskbd0ysKyai,0.781,0.549,2,-7.262,1,0.0442,0.188,0.000541,0.115,0.485,95.012,audio_features,spotify:track:0SqXsUD5eUYskbd0ysKyai,https://api.spotify.com/v1/tracks/0SqXsUD5eUYskbd0ysKyai,https://api.spotify.com/v1/audio-analysis/0SqXsUD5eUYskbd0ysKyai,243117,4
6974,Do You Hear What I Hear?,Whitney Houston,2736NNewHq1RYj7KztAQPx,0.453,0.741,9,-8.676,1,0.0396,0.262,0.0,0.0729,0.484,72.65,audio_features,spotify:track:2736NNewHq1RYj7KztAQPx,https://api.spotify.com/v1/tracks/2736NNewHq1RYj7KztAQPx,https://api.spotify.com/v1/audio-analysis/2736NNewHq1RYj7KztAQPx,212400,4
6975,I'm a Fool to Want You,Billie Holiday,5uocxrzAnkW3zH0Dw579cE,0.308,0.338,9,-11.456,0,0.0442,0.692,0.00035,0.271,0.274,114.764,audio_features,spotify:track:5uocxrzAnkW3zH0Dw579cE,https://api.spotify.com/v1/tracks/5uocxrzAnkW3zH0Dw579cE,https://api.spotify.com/v1/audio-analysis/5uocxrzAnkW3zH0Dw579cE,203240,4
6976,Beautiful,Christina Aguilera,3YYQIgUsHe46HovP3R94gj,0.374,0.568,5,-3.828,0,0.0304,0.621,2.09e-06,0.107,0.0811,76.592,audio_features,spotify:track:3YYQIgUsHe46HovP3R94gj,https://api.spotify.com/v1/tracks/3YYQIgUsHe46HovP3R94gj,https://api.spotify.com/v1/audio-analysis/3YYQIgUsHe46HovP3R94gj,238787,4
6977,Cat Scratch Fever,Motörhead,0ni1x0jVpCHqyVUV30Joq0,0.501,0.939,10,-6.101,0,0.0473,0.000658,0.0443,0.081,0.484,128.147,audio_features,spotify:track:0ni1x0jVpCHqyVUV30Joq0,https://api.spotify.com/v1/tracks/0ni1x0jVpCHqyVUV30Joq0,https://api.spotify.com/v1/audio-analysis/0ni1x0jVpCHqyVUV30Joq0,228867,4
6978,Personally,Karla Bonoff,5mqmzMAIH5VACR7SKAMHyw,0.745,0.475,11,-10.078,1,0.0328,0.581,1.52e-05,0.208,0.665,104.146,audio_features,spotify:track:5mqmzMAIH5VACR7SKAMHyw,https://api.spotify.com/v1/tracks/5mqmzMAIH5VACR7SKAMHyw,https://api.spotify.com/v1/audio-analysis/5mqmzMAIH5VACR7SKAMHyw,214813,4
6979,Dream Catch Me - Acoustic Version,Newton Faulkner,5DTPsUXWhkw65JGZjtyWW5,0.521,0.409,1,-6.751,1,0.03,0.597,0.0,0.111,0.194,121.637,audio_features,spotify:track:5DTPsUXWhkw65JGZjtyWW5,https://api.spotify.com/v1/tracks/5DTPsUXWhkw65JGZjtyWW5,https://api.spotify.com/v1/audio-analysis/5DTPsUXWhkw65JGZjtyWW5,245560,4
6980,Roll Over Beethoven,Mountain,3wiPoBqwSCuz0CsHyaZeKx,0.306,0.925,2,-3.713,1,0.0566,0.0971,3.32e-05,0.154,0.685,141.593,audio_features,spotify:track:3wiPoBqwSCuz0CsHyaZeKx,https://api.spotify.com/v1/tracks/3wiPoBqwSCuz0CsHyaZeKx,https://api.spotify.com/v1/audio-analysis/3wiPoBqwSCuz0CsHyaZeKx,178107,4
6981,Bridge over Troubled Water,Simon & Garfunkel,6GCNpo7E3M0eIgIu9aG60s,0.308,0.191,3,-14.146,1,0.0275,0.844,0.000359,0.106,0.214,82.552,audio_features,spotify:track:6GCNpo7E3M0eIgIu9aG60s,https://api.spotify.com/v1/tracks/6GCNpo7E3M0eIgIu9aG60s,https://api.spotify.com/v1/audio-analysis/6GCNpo7E3M0eIgIu9aG60s,291093,4
6982,Electric Relaxation,A Tribe Called Quest,5JW7xIcR5fEqzrR7YRV0eM,0.865,0.535,11,-9.379,1,0.242,0.155,0.239,0.11,0.867,98.223,audio_features,spotify:track:5JW7xIcR5fEqzrR7YRV0eM,https://api.spotify.com/v1/tracks/5JW7xIcR5fEqzrR7YRV0eM,https://api.spotify.com/v1/audio-analysis/5JW7xIcR5fEqzrR7YRV0eM,225227,4
6983,White Christmas,Kenny G,2D4uG0ItCwVCPSiz4KQ23y,0.271,0.136,3,-18.236,1,0.0438,0.953,0.529,0.255,0.0748,82.496,audio_features,spotify:track:2D4uG0ItCwVCPSiz4KQ23y,https://api.spotify.com/v1/tracks/2D4uG0ItCwVCPSiz4KQ23y,https://api.spotify.com/v1/audio-analysis/2D4uG0ItCwVCPSiz4KQ23y,180667,4
6984,"What Will You Say? - Live at Südbahnhof, Frankfurt, Germany - February 1995",Jeff Buckley,4ruxo0MtdQ2SznMsRbX8Hi,0.282,0.592,0,-13.31,1,0.0359,0.0099,0.00173,0.702,0.126,100.472,audio_features,spotify:track:4ruxo0MtdQ2SznMsRbX8Hi,https://api.spotify.com/v1/tracks/4ruxo0MtdQ2SznMsRbX8Hi,https://api.spotify.com/v1/audio-analysis/4ruxo0MtdQ2SznMsRbX8Hi,462413,4
